data,label
"[0.56553906 0.17150281 0.4161686  0.5824345  0.15514444 0.56272095
 0.5856713  0.15687884 0.40554738 0.62504    0.16152395 0.56973034
 0.6356862  0.15607813 0.61735743 0.6050269  0.24956967 0.5223306
 0.668034   0.23917022 0.58747107 0.58655304 0.15477976 0.167701
 0.69823205 0.05673841 0.53835744 0.6333837  0.15716861 0.2332158
 0.6733561  0.15473115 0.23096015 0.5935102  0.5560356  0.6958108
 0.640708   0.57476395 0.6509226  0.4166742  0.6609452  0.607539
 0.40996188 0.7357527  0.9151008  0.63464403 0.7592794  0.7554885
 0.6588002  0.8361165  0.74451226]",processed
"[0.54745644 0.18872936 0.5600857  0.5560766  0.17434695 0.4964174
 0.5642196  0.16660367 0.6139639  0.60812014 0.17035991 0.59084666
 0.62102544 0.15681255 0.69778126 0.598298   0.26907164 0.6184209
 0.6552709  0.240203   0.53654814 0.55397916 0.22752723 0.4301956
 0.6877703  0.05158313 0.64841807 0.59483385 0.18584038 0.27751312
 0.66613597 0.10229599 0.39753973 0.60961735 0.55558246 0.692438
 0.6416197  0.56802416 0.5994105  0.41406497 0.6761772  0.69890326
 0.41106197 0.73932743 0.8269545  0.6466155  0.7735714  0.79855746
 0.6539777  0.83665264 0.7424504 ]",processed
"[0.5529332  0.1742208  0.36575007 0.56880486 0.15915017 0.61408323
 0.5755692  0.1584954  0.48111898 0.61730826 0.17495376 0.55586416
 0.62935    0.16988882 0.5332693  0.5952518  0.2609581  0.7087426
 0.65827364 0.2488969  0.5249465  0.5673512  0.17093757 0.21050327
 0.70020217 0.05437539 0.58540523 0.6019488  0.16180523 0.15891412
 0.6648717  0.13489635 0.29474524 0.6206882  0.5491159  0.68457085
 0.6562674  0.5634727  0.5803689  0.4213029  0.67071074 0.6272015
 0.40103656 0.7226966  0.8828933  0.65011644 0.7646759  0.7213258
 0.66041315 0.83574176 0.5811679 ]",processed
"[0.5440124  0.18706082 0.5131663  0.55724144 0.17190824 0.5437667
 0.5635867  0.16553052 0.6134031  0.6140373  0.17337646 0.5334837
 0.6277708  0.16241539 0.63012016 0.6011429  0.26527205 0.63035643
 0.66539603 0.24026434 0.48966345 0.55453736 0.21927284 0.2348574
 0.6977975  0.05306225 0.7128595  0.63742644 0.16670643 0.36508626
 0.66119075 0.14126316 0.2680072  0.60958797 0.5547788  0.70043063
 0.64347744 0.5663694  0.59677804 0.4291127  0.6633905  0.5010184
 0.40695342 0.73306924 0.91050833 0.6487704  0.771248   0.69163054
 0.6642343  0.8381323  0.841068  ]",processed
"[0.55007404 0.16817507 0.5065755  0.56798327 0.15411046 0.7172345
 0.5729775  0.15286584 0.6455571  0.62429845 0.16452311 0.64342713
 0.63457674 0.15523148 0.6977719  0.5989101  0.25492045 0.74499345
 0.66805005 0.24031346 0.5029116  0.5770579  0.19917272 0.26339036
 0.69794947 0.05108774 0.7146638  0.6169005  0.18449074 0.23234372
 0.66853637 0.1410794  0.26075542 0.6021962  0.5549618  0.60413444
 0.6452566  0.56977224 0.42846823 0.40276074 0.66968    0.80188835
 0.40559614 0.7327299  0.8860696  0.6356231  0.7559078  0.6768472
 0.6664255  0.84005463 0.8167959 ]",processed
"[0.55637777 0.17983578 0.6150518  0.5677426  0.16428882 0.6858372
 0.57437736 0.159971   0.43903705 0.6261819  0.16785681 0.68998355
 0.63511777 0.15656441 0.75465244 0.5994153  0.2609201  0.6968754
 0.6585281  0.23660752 0.6149105  0.5463487  0.23902346 0.32357264
 0.6942687  0.06159195 0.6285853  0.6207977  0.17890492 0.27169758
 0.66913706 0.11353803 0.31422654 0.6105163  0.5695231  0.7012205
 0.647067   0.5835274  0.7222871  0.40449637 0.69473296 0.6990749
 0.41368797 0.7227104  0.80872756 0.63238055 0.75485027 0.74716043
 0.6559776  0.82616705 0.63515365]",processed
"[0.55556095 0.1762132  0.660298   0.5671001  0.16095999 0.68607944
 0.57266    0.15623684 0.6925932  0.63228095 0.16493508 0.61982423
 0.6396382  0.15106335 0.734446   0.59791505 0.25206232 0.56921166
 0.67333466 0.23882458 0.5132277  0.5161505  0.20359752 0.7626834
 0.6998673  0.0515269  0.86867285 0.61634713 0.15873554 0.43844053
 0.6789939  0.12711027 0.47411427 0.59455884 0.55184865 0.64423096
 0.6384709  0.5789097  0.716594   0.4126771  0.66033274 0.66363955
 0.40949786 0.7307874  0.90730596 0.6257372  0.74654824 0.8234818
 0.65154344 0.83077157 0.87416404]",processed
"[0.5532892  0.18226244 0.7825676  0.5631851  0.16665246 0.6658814
 0.5715416  0.158433   0.61766607 0.6150012  0.16608594 0.5769958
 0.6363006  0.15348026 0.8243508  0.59184104 0.2584007  0.650413
 0.6666446  0.23361719 0.4728836  0.508992   0.21641813 0.9300052
 0.69308573 0.04731567 0.8138609  0.5916202  0.16266961 0.2868885
 0.67227125 0.13432175 0.63498604 0.5979211  0.5580369  0.5926047
 0.6382789  0.5684584  0.7312617  0.40496653 0.6688548  0.7784787
 0.40373832 0.73848134 0.90102816 0.63287514 0.7712728  0.740006
 0.65728253 0.8372158  0.90686053]",processed
"[0.45279765 0.5831189  0.5081836  0.43848988 0.5841637  0.45997733
 0.4413989  0.5693502  0.5301715  0.42755607 0.5412453  0.44797164
 0.4331227  0.5183211  0.6038217  0.4711263  0.49871832 0.4787232
 0.47704917 0.47213578 0.51915926 0.5078781  0.5856926  0.2182265
 0.4960928  0.5625224  0.1988331  0.48755586 0.6150088  0.22801055
 0.48577604 0.6254184  0.13937782 0.67976743 0.5024529  0.4497998
 0.6876308  0.48878878 0.51239675 0.5048269  0.6438653  0.5467995
 0.5048992  0.59768116 0.20556073 0.65009713 0.7327067  0.4158773
 0.6428345  0.7167656  0.4368983 ]",processed
"[0.54941505 0.18103895 0.682743   0.5629735  0.16415358 0.6749673
 0.568285   0.16016383 0.6704325  0.62377775 0.17364562 0.73773605
 0.63260365 0.15570447 0.8126353  0.6110777  0.261514   0.58568627
 0.6706106  0.23920093 0.51750344 0.57473564 0.19419082 0.30135274
 0.6976906  0.04831709 0.74688125 0.6294312  0.1728354  0.47742328
 0.68119586 0.12312458 0.38747957 0.6018988  0.5533955  0.46263134
 0.6425038  0.5679326  0.6010689  0.41364837 0.68017805 0.526333
 0.40407747 0.7264472  0.9014834  0.6431454  0.76532704 0.67567635
 0.65844756 0.8328023  0.7043345 ]",processed
"[0.5565281  0.18033026 0.7630488  0.56222934 0.1651872  0.6096918
 0.57534623 0.15488167 0.70975435 0.61308914 0.16445377 0.6807499
 0.64215016 0.15020765 0.76202744 0.5913586  0.2580366  0.8499327
 0.6703874  0.2308411  0.5494801  0.51250297 0.21111862 0.83826715
 0.69832385 0.04718778 0.84870034 0.5934142  0.15566511 0.322376
 0.6725937  0.12723504 0.68234867 0.5898295  0.558576   0.67793405
 0.63460547 0.5711535  0.6872152  0.40085918 0.67628443 0.7345712
 0.4072939  0.7380061  0.8655409  0.6320337  0.7610688  0.7195006
 0.65724534 0.8320054  0.92117107]",processed
"[0.5478238  0.18397096 0.49534652 0.5615252  0.16489488 0.6051738
 0.5653664  0.16306873 0.58812135 0.6137426  0.16761672 0.439489
 0.6261528  0.15568088 0.5711226  0.6109284  0.26162264 0.5025198
 0.66030365 0.23884611 0.46055898 0.59611654 0.21685444 0.11286784
 0.6963864  0.05301453 0.7228072  0.6548494  0.1706781  0.3945667
 0.67176056 0.15230241 0.34835407 0.6081923  0.56126255 0.7129484
 0.6415597  0.56825763 0.72978985 0.40237755 0.67635477 0.69541705
 0.4018844  0.72287965 0.90735865 0.6400787  0.7786011  0.71515805
 0.65913737 0.83065516 0.7553522 ]",processed
"[0.62925875 0.18421037 0.25871593 0.6345488  0.15951742 0.3855955
 0.6330886  0.16077426 0.41842976 0.63178056 0.17433421 0.25557917
 0.63589084 0.17243934 0.24120823 0.59689337 0.2742939  0.52369624
 0.6277356  0.25372404 0.44097835 0.62160987 0.29136407 0.13480888
 0.69009674 0.25624993 0.11768933 0.6625112  0.20343655 0.15190881
 0.6782703  0.23495458 0.16065949 0.5711239  0.5600032  0.5340784
 0.60215086 0.5590155  0.6454474  0.56906873 0.6730075  0.09337194
 0.42824113 0.7184511  0.4237283  0.65202653 0.8069469  0.5535463
 0.6594794  0.8163823  0.41764826]",processed
"[0.558033   0.18095763 0.75333333 0.5667284  0.16614985 0.7760965
 0.5760989  0.15846281 0.56116617 0.6249725  0.16950576 0.73267454
 0.6415488  0.15596336 0.7186211  0.5963785  0.25624922 0.78579676
 0.6707404  0.23851125 0.5117872  0.5133659  0.21193148 0.8203425
 0.698654   0.04965684 0.86184496 0.5908891  0.15121873 0.3082958
 0.67985845 0.12946631 0.661943   0.6006177  0.5586094  0.59577876
 0.6358788  0.5735074  0.7055068  0.40520018 0.6739626  0.7820986
 0.40877295 0.73333055 0.9124509  0.6266882  0.75056195 0.7627782
 0.6540367  0.8311041  0.7910284 ]",processed
"[0.5486266  0.19028278 0.6011153  0.5568824  0.17322831 0.55098194
 0.565383   0.16292398 0.58366823 0.61249954 0.16706231 0.50467026
 0.632549   0.15008502 0.6968756  0.5908626  0.26464725 0.739923
 0.66986555 0.23448402 0.41314903 0.50887936 0.21654126 0.9331459
 0.69885385 0.04530213 0.82109505 0.61431503 0.1649051  0.45219904
 0.6683494  0.14048609 0.5571034  0.5903097  0.5569661  0.6838099
 0.635971   0.572065   0.7969733  0.40650263 0.65102607 0.8043049
 0.40411717 0.7351686  0.90566146 0.62747246 0.7571728  0.5852673
 0.658566   0.84063476 0.9175334 ]",processed
"[0.5487669  0.18478693 0.5648356  0.55791485 0.17416121 0.5312996
 0.5677328  0.1684024  0.7008297  0.6105385  0.17663786 0.6575326
 0.623485   0.16874336 0.5113099  0.59803927 0.25407198 0.5519367
 0.66416544 0.23849978 0.5379637  0.58482826 0.17889851 0.19058284
 0.7027849  0.05990046 0.6586315  0.6404241  0.15343942 0.3689314
 0.66166234 0.14322409 0.34004852 0.6082414  0.54611164 0.7356302
 0.65068305 0.5700705  0.65110403 0.4551946  0.6466143  0.5028573
 0.40036425 0.72298545 0.81982166 0.6498882  0.7689985  0.6624786
 0.65879464 0.82750493 0.6802315 ]",processed
"[0.5495733  0.17857297 0.6482463  0.5606769  0.16281028 0.5665291
 0.5658677  0.15388739 0.7457402  0.6194089  0.16461653 0.6662474
 0.62808627 0.14974518 0.5702254  0.5929233  0.26554173 0.70471656
 0.6668472  0.2364814  0.6180476  0.5037935  0.22385764 0.89384836
 0.69915503 0.04487092 0.78131676 0.60688865 0.16598418 0.44222263
 0.6576336  0.13804123 0.31072506 0.60045546 0.5620435  0.5835353
 0.641751   0.57341176 0.71677786 0.40668115 0.6691267  0.8109471
 0.40193406 0.73254585 0.8600815  0.6437912  0.7800288  0.6943921
 0.65947413 0.836987   0.8444481 ]",processed
"[0.54997647 0.18034053 0.5080632  0.5629206  0.16233233 0.60292786
 0.5666872  0.16100001 0.5522371  0.6205561  0.16336542 0.44135112
 0.63127106 0.15393935 0.6379689  0.6090484  0.26198536 0.7561825
 0.6670456  0.24150537 0.47413337 0.5586262  0.18642697 0.2757038
 0.69811815 0.05442635 0.67312944 0.63783705 0.14745626 0.37644082
 0.66202825 0.13805385 0.19062074 0.6041375  0.55550617 0.6481372
 0.6319012  0.5718233  0.7425254  0.41480997 0.6751043  0.6691662
 0.4045005  0.7352993  0.88656276 0.63495237 0.75487715 0.7404825
 0.6613974  0.83198935 0.83157015]",processed
"[0.5495987  0.18155168 0.72047144 0.5646103  0.16197103 0.6603523
 0.5696904  0.15848154 0.65047044 0.6291625  0.1681935  0.67331815
 0.63852185 0.15431227 0.7943672  0.6064687  0.2612218  0.7363193
 0.66831607 0.23826146 0.46325567 0.5568187  0.22060776 0.4506049
 0.69791776 0.05229454 0.7468747  0.61868477 0.17545693 0.42267492
 0.6752518  0.12610973 0.31167716 0.6028677  0.5607596  0.61710167
 0.6465845  0.5776271  0.63038987 0.4134147  0.6752122  0.6357195
 0.40368697 0.72639334 0.7273759  0.6287012  0.7538715  0.67235255
 0.6549382  0.8310289  0.7649716 ]",processed
"[0.44238386 0.5798302  0.60642487 0.4303425  0.57848036 0.6946184
 0.4296934  0.5715404  0.6581083  0.4218308  0.5395914  0.29680768
 0.4203113  0.5225183  0.44438368 0.4600541  0.51332426 0.43960172
 0.4782812  0.4789007  0.6685275  0.5204265  0.5427172  0.18052925
 0.52149856 0.51118696 0.27589563 0.47448868 0.5887694  0.260035
 0.49698967 0.6370156  0.21460107 0.6706723  0.49646682 0.64089936
 0.6853776  0.48323435 0.5448232  0.50463104 0.64419717 0.60739255
 0.5058586  0.6342202  0.37229633 0.6475272  0.7324018  0.48774347
 0.64653504 0.7273536  0.5711371 ]",processed
"[0.5384099  0.18721445 0.5581093  0.55406916 0.16688016 0.698901
 0.5581542  0.16281757 0.53036606 0.61240196 0.16849278 0.48037225
 0.627327   0.15052693 0.48219976 0.5961331  0.26644686 0.6895222
 0.6627445  0.23168541 0.3671618  0.51578236 0.22178592 0.756305
 0.69714797 0.04596222 0.75968885 0.61551815 0.18374693 0.33321217
 0.66320145 0.14297703 0.39412332 0.5921694  0.56200206 0.67805094
 0.63858855 0.57594335 0.67407936 0.41029644 0.67683214 0.665546
 0.40982398 0.7418103  0.8923307  0.6451115  0.7768693  0.7454677
 0.6638005  0.84068227 0.82411915]",processed
"[0.5530525  0.18435428 0.7360238  0.56217587 0.16712438 0.6802731
 0.56810194 0.15891989 0.6461687  0.61187935 0.16621229 0.71876705
 0.6293474  0.15033369 0.74057364 0.5941784  0.25749958 0.86544305
 0.6661172  0.22775562 0.466487   0.5136745  0.2168531  0.80454004
 0.6979363  0.04361289 0.8396907  0.5977089  0.16817255 0.44913447
 0.67867076 0.1316351  0.6474023  0.59697795 0.5551131  0.57233983
 0.63842624 0.5657732  0.76842374 0.40594593 0.65385914 0.8097875
 0.4070941  0.73590016 0.9035605  0.6323358  0.76104116 0.66264933
 0.65513957 0.8354441  0.779801  ]",processed
"[0.5562708  0.1851649  0.7545716  0.5649395  0.16840068 0.7140524
 0.5724107  0.1600376  0.6270643  0.61770713 0.16512132 0.72758484
 0.6371478  0.14865613 0.7673013  0.5985851  0.25967166 0.77135134
 0.66907847 0.2320114  0.5585914  0.51615465 0.21697292 0.8176596
 0.6959068  0.0467955  0.76139027 0.60029006 0.15878461 0.5017257
 0.673399   0.13262185 0.54699236 0.5992342  0.55907476 0.5951967
 0.63423675 0.5720444  0.7974538  0.4060581  0.6766067  0.7543713
 0.4106111  0.7390794  0.82165426 0.6347494  0.7749891  0.613128
 0.6574162  0.83479196 0.8687638 ]",processed
"[0.5552699  0.1751929  0.6211613  0.56521386 0.16147538 0.66457754
 0.5699533  0.15869406 0.5744866  0.6242712  0.16448148 0.5509121
 0.6348473  0.15961929 0.7211222  0.60577244 0.2584785  0.7497532
 0.657693   0.24437545 0.6521836  0.60229576 0.20481844 0.14367053
 0.6869197  0.06187127 0.43158764 0.6262288  0.15120724 0.31968787
 0.6854622  0.06094539 0.45344743 0.6072162  0.5600033  0.6870983
 0.637672   0.5744416  0.64961886 0.40676945 0.68818384 0.66127956
 0.40419048 0.7370671  0.9286505  0.6471857  0.78163433 0.65023756
 0.6525706  0.8343878  0.7506052 ]",processed
"[0.54895955 0.19178146 0.66690767 0.56283116 0.17555627 0.5544034
 0.56884503 0.16928804 0.77692837 0.62468266 0.17412193 0.69348663
 0.6371428  0.16235474 0.7423361  0.60663193 0.26078078 0.5565581
 0.6716686  0.23596475 0.66799885 0.52741075 0.21309383 0.6051357
 0.70054907 0.05308371 0.8249362  0.6291837  0.1675596  0.38717067
 0.65778387 0.14607859 0.3749036  0.59894735 0.55272365 0.4533275
 0.64246815 0.56573147 0.67439246 0.43611026 0.66137445 0.37981117
 0.40231144 0.72849923 0.9110641  0.63885003 0.7636677  0.74189407
 0.65818906 0.8323939  0.7678589 ]",processed
"[0.553268   0.18166204 0.781197   0.56333476 0.16566347 0.6700771
 0.57263917 0.15811428 0.60204905 0.6159037  0.16496263 0.5601623
 0.63832533 0.15355535 0.804974   0.5919629  0.2588615  0.8389589
 0.669407   0.23444302 0.65862644 0.5094053  0.21413791 0.91998136
 0.7037229  0.04083403 0.84060216 0.6002869  0.1567151  0.48611456
 0.67888606 0.13286175 0.5945999  0.5935729  0.55685925 0.7511525
 0.63852906 0.5686034  0.65261376 0.40566003 0.65819556 0.71725357
 0.40708143 0.7341489  0.9140638  0.6301589  0.7658611  0.7784595
 0.656108   0.8354087  0.90855527]",processed
"[0.54825866 0.18492237 0.52696663 0.5647961  0.16534549 0.6817682
 0.5695399  0.16398041 0.6594932  0.6250227  0.17037517 0.7063292
 0.63300556 0.1593473  0.7023341  0.60834914 0.2571421  0.6026982
 0.66839147 0.23632887 0.5221032  0.586496   0.20507494 0.28725976
 0.70302165 0.05560367 0.69792336 0.6292399  0.1812933  0.26458678
 0.66566265 0.14142315 0.39909458 0.6071363  0.54563546 0.5928906
 0.6445516  0.56459415 0.6245373  0.41954124 0.6717014  0.70407325
 0.40068352 0.7192196  0.828636   0.64528596 0.75600064 0.8116117
 0.66287684 0.82382584 0.8369138 ]",processed
"[0.5452896  0.1844402  0.45616475 0.55687505 0.1682534  0.7021567
 0.56163675 0.15985985 0.5285929  0.61283934 0.1683904  0.48735744
 0.6265723  0.15070653 0.6017767  0.5955663  0.27041402 0.6592944
 0.6642724  0.2301616  0.37726033 0.5133044  0.22099349 0.7524536
 0.69713676 0.05026682 0.7309325  0.61157805 0.17370817 0.39168024
 0.65255785 0.14408447 0.2799415  0.6004822  0.563884   0.57941824
 0.6409563  0.5743296  0.7267294  0.41594708 0.67464226 0.6491559
 0.40572664 0.73965085 0.9050083  0.6426189  0.77209246 0.8617543
 0.66028184 0.840531   0.7527111 ]",processed
"[0.55475336 0.18730988 0.6887881  0.56516355 0.16892332 0.72295165
 0.56929255 0.16306499 0.720629   0.6195162  0.1647102  0.54637545
 0.6341156  0.15244278 0.7714739  0.60188437 0.25477156 0.80218077
 0.6665643  0.23355147 0.57452154 0.5184832  0.21392462 0.89537966
 0.69674736 0.04425892 0.8379526  0.5998325  0.16329262 0.4808074
 0.67473215 0.13313587 0.6416295  0.5979883  0.55860305 0.59418964
 0.63412565 0.5739173  0.76106256 0.40784234 0.6688076  0.79679966
 0.40002677 0.74063545 0.8356847  0.64406264 0.7764376  0.5828634
 0.65503293 0.8377558  0.83553934]",processed
"[0.55569065 0.19194652 0.69990134 0.56322134 0.17386529 0.50234234
 0.5691772  0.16570178 0.76083803 0.6205942  0.17047231 0.72536045
 0.6351345  0.1532924  0.72158587 0.6098138  0.2589395  0.8688191
 0.6703575  0.23156162 0.6221454  0.51685333 0.21020551 0.76908004
 0.7001669  0.04439935 0.7250463  0.61873627 0.16512042 0.42577764
 0.67414975 0.12852517 0.54620296 0.6031479  0.5583789  0.6800764
 0.63626766 0.56608254 0.733418   0.4136283  0.67289376 0.6208286
 0.40686896 0.7336532  0.89956546 0.6387036  0.76133436 0.7599623
 0.66308844 0.8326501  0.7784142 ]",processed
"[0.4436911  0.5834686  0.6660874  0.42792293 0.58363676 0.7191028
 0.42949098 0.56994355 0.6527956  0.42479286 0.5510926  0.34651044
 0.42659518 0.52306527 0.6854606  0.4750792  0.56125534 0.365965
 0.48134127 0.46935508 0.7024067  0.54873586 0.63792634 0.40393442
 0.5469689  0.5499503  0.2096893  0.5840068  0.68249357 0.1470866
 0.5359294  0.6399025  0.1195716  0.6704693  0.52378166 0.63254875
 0.68067884 0.4742235  0.55322415 0.5066447  0.64871544 0.5189484
 0.5364377  0.5463375  0.15156847 0.6516863  0.7367619  0.48732233
 0.6472499  0.7164381  0.35077697]",processed
"[0.5566173  0.17974028 0.66008526 0.5620022  0.17061856 0.5867554
 0.56964415 0.16248775 0.67081124 0.6073979  0.17568593 0.7056166
 0.62924623 0.16382667 0.69287276 0.5941154  0.25976267 0.83496565
 0.66498643 0.22903301 0.5209186  0.5138495  0.21367091 0.7870105
 0.6981484  0.04085423 0.8891514  0.6102655  0.16573496 0.3398174
 0.6588142  0.13857448 0.62999356 0.59301716 0.5614044  0.6955682
 0.63826203 0.57602584 0.80953854 0.4015038  0.67414784 0.72471195
 0.4045957  0.74130803 0.87154305 0.6401283  0.76886517 0.6096002
 0.65844643 0.84160775 0.8172825 ]",processed
"[0.5568007  0.17481473 0.5834511  0.56980085 0.15963161 0.6201601
 0.5784645  0.15418915 0.5736923  0.6289011  0.16652408 0.6506057
 0.63830453 0.15531592 0.685866   0.61007977 0.25743085 0.6013327
 0.66337115 0.23507746 0.65986836 0.59830326 0.18127337 0.19454664
 0.69742453 0.05540701 0.53789455 0.6294798  0.14941047 0.25186357
 0.6840426  0.0943204  0.2725042  0.6078239  0.56112707 0.63417876
 0.64745045 0.57427067 0.6895217  0.41214168 0.67825294 0.57980794
 0.41013142 0.72576386 0.7756234  0.6379377  0.76445264 0.6696897
 0.6626395  0.83346045 0.7026035 ]",processed
"[0.5594742  0.18340391 0.7056376  0.5669548  0.1673168  0.7164266
 0.5740041  0.15703917 0.6894447  0.6200676  0.16319524 0.70108205
 0.63576764 0.14502779 0.6261404  0.5995033  0.2569984  0.7155887
 0.68009555 0.22665186 0.5250103  0.5091982  0.21449795 0.88144016
 0.7008801  0.0389644  0.7393443  0.60563034 0.16385163 0.37023178
 0.68077856 0.12530395 0.5229078  0.59977037 0.55338067 0.4880356
 0.6395625  0.5634384  0.7722169  0.41445494 0.6716508  0.64677876
 0.4006517  0.7323806  0.86343396 0.6397372  0.76199603 0.80156976
 0.65815425 0.8330634  0.8099182 ]",processed
"[0.5647808  0.17833252 0.37572122 0.5757305  0.1604489  0.57262415
 0.5864741  0.15786178 0.35615066 0.6251614  0.16371046 0.47474208
 0.638093   0.15871021 0.69541204 0.6033455  0.25873587 0.7150598
 0.6627985  0.2414157  0.53834504 0.6067343  0.17495595 0.14614305
 0.6954561  0.05803974 0.57542837 0.64679444 0.14888074 0.3457887
 0.67582154 0.10941891 0.40896904 0.6085629  0.5648007  0.6357391
 0.6427781  0.57487404 0.6960262  0.4029703  0.6913592  0.67640644
 0.39491525 0.7261797  0.8457636  0.6434854  0.77459043 0.6838049
 0.6614444  0.83825386 0.7602663 ]",processed
